Error,Epocas,Class
0.005201632427402263,41180,Train error
0.00542905998991665,41180,Test error
0.007553354243312913,41200,Train error
0.007382202681274529,41200,Test error
0.005318361588164484,41220,Train error
0.005636429403990819,41220,Test error
0.005174557463814132,41240,Train error
0.005423516669813975,41240,Test error
0.005455300931389222,41260,Train error
0.005728311662663819,41260,Test error
0.005693512583266313,41280,Train error
0.00573208554796216,41280,Test error
0.006019403609949871,41300,Train error
0.006030256140030262,41300,Test error
0.005847721605896612,41320,Train error
0.006217657759368892,41320,Test error
0.005071532543596736,41340,Train error
0.00529593841969648,41340,Test error
0.005212296509773128,41360,Train error
0.005367521885557774,41360,Test error
0.005895090548840714,41380,Train error
0.006304122110823764,41380,Test error
0.005099290341071814,41400,Train error
0.005200371934894591,41400,Test error
0.007236747130178718,41420,Train error
0.007681385761355558,41420,Test error
0.005527907517489562,41440,Train error
0.005842763649005818,41440,Test error
0.005074225829429852,41460,Train error
0.005268291577327541,41460,Test error
0.005513968004914338,41480,Train error
0.005685123411938493,41480,Test error
0.005100627913809981,41500,Train error
0.00521403347355748,41500,Test error
0.00509902167077169,41520,Train error
0.005401797133347711,41520,Test error
0.005458747319877938,41540,Train error
0.005432829678336568,41540,Test error
0.005623609481984997,41560,Train error
0.005965549062688206,41560,Test error
0.00508412150731194,41580,Train error
0.005232940914561878,41580,Test error
0.005202434320697123,41600,Train error
0.005442491140603341,41600,Test error
0.005396340414102669,41620,Train error
0.005550191579322587,41620,Test error
0.0052891501116650854,41640,Train error
0.005618479807718188,41640,Test error
0.0051006191722373735,41660,Train error
0.005345730072745892,41660,Test error
0.0057186734296669735,41680,Train error
0.0059992890967882516,41680,Test error
0.005052256958514388,41700,Train error
0.005196389327386753,41700,Test error
0.005242364499111915,41720,Train error
0.005467838349827964,41720,Test error
0.0057880295751528985,41740,Train error
0.0060020745907092155,41740,Test error
0.00519523344665917,41760,Train error
0.005513284541244613,41760,Test error
0.005105878760516941,41780,Train error
0.005387801859139612,41780,Test error
0.005054882896279271,41800,Train error
0.00539502875815147,41800,Test error
0.0050737147297274235,41820,Train error
0.005390182102416686,41820,Test error
0.005557543887950103,41840,Train error
0.00597711320325947,41840,Test error
0.005043274844644481,41860,Train error
0.005370483001390905,41860,Test error
0.00575829212689374,41880,Train error
0.00591433546124483,41880,Test error
0.0054198617023592625,41900,Train error
0.0056711263057406735,41900,Test error
0.005115452002639794,41920,Train error
0.005318319817395227,41920,Test error
0.005070279311311219,41940,Train error
0.0052731833044735495,41940,Test error
0.005930113007638448,41960,Train error
0.006240804409627095,41960,Test error
0.005299049067584994,41980,Train error
0.0054348458495137855,41980,Test error
0.0064918932800388665,42000,Train error
0.006514122693675614,42000,Test error
0.005177582317576855,42020,Train error
0.005496958285638153,42020,Test error
0.008864911850801184,42040,Train error
0.008783188225715768,42040,Test error
0.0051616194597305124,42060,Train error
0.005308158112472656,42060,Test error
0.0054879959657986345,42080,Train error
0.005622938417625944,42080,Test error
0.005549737907809294,42100,Train error
0.005917707314681845,42100,Test error
0.005245262847514049,42120,Train error
0.005422990642371801,42120,Test error
0.005118380373820191,42140,Train error
0.005328550427454858,42140,Test error
0.0054174154284844225,42160,Train error
0.005675747421256976,42160,Test error
0.00503659946157866,42180,Train error
0.0053157052612663016,42180,Test error
0.006732192746896127,42200,Train error
0.006800569085329934,42200,Test error
0.005034651094829454,42220,Train error
0.005267550624873993,42220,Test error
0.005531759966997406,42240,Train error
0.005852236849839536,42240,Test error
0.005447199592804073,42260,Train error
0.0058036755505114215,42260,Test error
0.005929711368532056,42280,Train error
0.0062119268277384156,42280,Test error
0.005099553909197438,42300,Train error
0.005415003579755634,42300,Test error
0.006991703874412742,42320,Train error
0.007552075032486544,42320,Test error
0.0051997791596176774,42340,Train error
0.005455758293462342,42340,Test error
0.0050366323318071305,42360,Train error
0.00524026356116436,42360,Test error
0.00537968525512162,42380,Train error
0.005711780805563718,42380,Test error
0.005153057312444666,42400,Train error
0.005534001089189682,42400,Test error
0.005032473530768797,42420,Train error
0.005249741181318761,42420,Test error
0.0050525531145305,42440,Train error
0.005443568567205351,42440,Test error
0.005545631338962474,42460,Train error
0.005924799811350902,42460,Test error
0.005079955097693945,42480,Train error
0.0053676316536935935,42480,Test error
0.006682256117708323,42500,Train error
0.007147701505066724,42500,Test error
0.005094467592591945,42520,Train error
0.005255278608232349,42520,Test error
0.005679471733408144,42540,Train error
0.006031269228996804,42540,Test error
0.005055440093364409,42560,Train error
0.005218884110064622,42560,Test error
0.005491654781176733,42580,Train error
0.005497330300999905,42580,Test error
0.005238514781976352,42600,Train error
0.005252274085464269,42600,Test error
0.005124522947418177,42620,Train error
0.0052417508589530926,42620,Test error
0.005133641934466586,42640,Train error
0.005359479596166713,42640,Test error
0.005058087108375655,42660,Train error
0.005235554434245803,42660,Test error
0.005331743897945305,42680,Train error
0.005675866848264604,42680,Test error
0.0050390854094799434,42700,Train error
0.005151345507535951,42700,Test error
0.005131755177471334,42720,Train error
0.0053890671898104425,42720,Test error
0.005469590015621845,42740,Train error
0.005839845082063358,42740,Test error
0.006172192068116705,42760,Train error
0.006293392038652396,42760,Test error
0.005027389615421441,42780,Train error
0.0052180872350615646,42780,Test error
0.005667268902552614,42800,Train error
0.006006215887749528,42800,Test error
0.005210969151914952,42820,Train error
0.005366975256586506,42820,Test error
0.005141330265783181,42840,Train error
0.005357358272120949,42840,Test error
0.007361175120460268,42860,Train error
0.007323422267815249,42860,Test error
0.006058105720253297,42880,Train error
0.00612607346327521,42880,Test error
0.005082940061047332,42900,Train error
0.0053177583165753845,42900,Test error
0.006370200557915299,42920,Train error
0.006778667732894948,42920,Test error
0.006377852498111955,42940,Train error
0.00639075327325924,42940,Test error
0.0058945559551669725,42960,Train error
0.006292108987018058,42960,Test error
0.006787616410888201,42980,Train error
0.006897090416902144,42980,Test error
0.005137862853567954,43000,Train error
0.005305019373751817,43000,Test error
0.0055735143225713315,43020,Train error
0.005872095861266719,43020,Test error
0.005266226426977028,43040,Train error
0.005417724461441803,43040,Test error
0.0054645166856386405,43060,Train error
0.0055199981357265575,43060,Test error
0.005026727198992582,43080,Train error
0.005107044352076797,43080,Test error
0.0052321434125626645,43100,Train error
0.005383563633986413,43100,Test error
0.006526816195622549,43120,Train error
0.007032222018189832,43120,Test error
0.005461434285308489,43140,Train error
0.005540022275249324,43140,Test error
0.005054769526071215,43160,Train error
0.005310916957504185,43160,Test error
0.005633081707799531,43180,Train error
0.00601173431695063,43180,Test error
0.005081044127287741,43200,Train error
0.005228522566541594,43200,Test error
0.005180261537712332,43220,Train error
0.005415003609917388,43220,Test error
0.005172354464870089,43240,Train error
0.005453912091816353,43240,Test error
0.005107443258852839,43260,Train error
0.005548728289728119,43260,Test error
0.005182311611856919,43280,Train error
0.005462473200445404,43280,Test error
0.005838833378325938,43300,Train error
0.005945919343356338,43300,Test error
0.0051394616956292665,43320,Train error
0.005283995290130543,43320,Test error
0.005157610604628935,43340,Train error
0.005440242874596331,43340,Test error
0.005297094907675113,43360,Train error
0.005452545491822016,43360,Test error
0.005076655691064147,43380,Train error
0.0052901222969816445,43380,Test error
0.005395586298751255,43400,Train error
0.00557381130185948,43400,Test error
0.005527111808123282,43420,Train error
0.005831060332247113,43420,Test error
0.00530260705989073,43440,Train error
0.005465406718582663,43440,Test error
0.005386460233939025,43460,Train error
0.005724207354422669,43460,Test error
0.0050150595003582285,43480,Train error
0.005272021313605947,43480,Test error
0.005096137776383819,43500,Train error
0.005427186476341888,43500,Test error
0.005116020018717259,43520,Train error
0.005427366507562881,43520,Test error
0.005166607783652749,43540,Train error
0.005339952307125432,43540,Test error
0.005357099112768405,43560,Train error
0.005592354831228311,43560,Test error
0.005058671497767526,43580,Train error
0.005305192125561669,43580,Test error
0.005036549980199986,43600,Train error
0.005353886744312926,43600,Test error
0.005182895550046214,43620,Train error
0.005519794855071748,43620,Test error
0.005009882110172558,43640,Train error
0.0052324962518229936,43640,Test error
0.005082241477312821,43660,Train error
0.005394975550618808,43660,Test error
0.006848786354262052,43680,Train error
0.007353615125755026,43680,Test error
0.005170069921830324,43700,Train error
0.005409414204015284,43700,Test error
0.005250743546269953,43720,Train error
0.0054951082625102135,43720,Test error
0.005008366543033713,43740,Train error
0.005195770432879214,43740,Test error
0.005810967169442557,43760,Train error
0.006202601734440302,43760,Test error
0.005035579720948764,43780,Train error
0.005176040957639687,43780,Test error
0.005415830107243765,43800,Train error
0.005705299947692137,43800,Test error
0.005200371942760598,43820,Train error
0.005458909501391612,43820,Test error
0.005419303522461286,43840,Train error
0.005463460469676776,43840,Test error
0.006356409763128148,43860,Train error
0.006710787703462546,43860,Test error
0.005342080795943896,43880,Train error
0.00544478212267728,43880,Test error
0.00520867858847845,43900,Train error
0.005553726242649135,43900,Test error
0.005009320850259629,43920,Train error
0.005213481717515223,43920,Test error
0.005501863566752671,43940,Train error
0.005757635937054078,43940,Test error
0.005072490203396705,43960,Train error
0.005202961152624814,43960,Test error
0.005012423438503243,43980,Train error
0.005179836634488357,43980,Test error
0.005004202472760876,44000,Train error
0.005166630117409379,44000,Test error
0.005545795547039341,44020,Train error
0.0056915925727299595,44020,Test error
0.0052573443158996855,44040,Train error
0.005746763881618841,44040,Test error
0.005002836169238456,44060,Train error
0.005201531071251029,44060,Test error
0.005340773521603255,44080,Train error
0.00547112568199184,44080,Test error
0.005324307172409653,44100,Train error
0.005664930056299634,44100,Test error
0.0050523418379260195,44120,Train error
0.00535085165268913,44120,Test error
0.005001841404810814,44140,Train error
0.005304320454222236,44140,Test error
0.005425720242916976,44160,Train error
0.005876711665646359,44160,Test error
0.005042435765620196,44180,Train error
0.005354158062397657,44180,Test error
0.005283168707299799,44200,Train error
0.005523658560551813,44200,Test error
0.005023558015921992,44220,Train error
0.0052638252797921736,44220,Test error
0.005384996633138789,44240,Train error
0.005770297337312511,44240,Test error
0.005509061435776287,44260,Train error
0.005711264228476818,44260,Test error
0.005404997889904377,44280,Train error
0.0057807992590066404,44280,Test error
0.005481211808754093,44300,Train error
0.005826293403263893,44300,Test error
0.005760469941560296,44320,Train error
0.006151971256670044,44320,Test error
0.005516490235489104,44340,Train error
0.005760265405528178,44340,Test error
0.005051746494139939,44360,Train error
0.005359917552166254,44360,Test error
0.0053223446690531025,44380,Train error
0.005746580094950043,44380,Test error
0.00554025027726495,44400,Train error
0.006021316377472122,44400,Test error
0.005115343885704513,44420,Train error
0.005286074361163822,44420,Test error
0.005004873172669248,44440,Train error
0.005210143105249948,44440,Test error
0.006320910121090306,44460,Train error
0.006323204496347046,44460,Test error
0.005752145324264288,44480,Train error
0.006152911903581425,44480,Test error
0.004998292968630237,44500,Train error
0.005217623424128226,44500,Test error
0.005393861993288278,44520,Train error
0.005464429693608777,44520,Test error
0.005177194572205005,44540,Train error
0.005239945242938088,44540,Test error
0.005012311320746057,44560,Train error
0.005230249313690407,44560,Test error
0.005041797601762619,44580,Train error
0.0051332909624994165,44580,Test error
0.00856212207724385,44600,Train error
0.009104828619049364,44600,Test error
0.005037641585505783,44620,Train error
0.005171744551816722,44620,Test error
0.005465871941616357,44640,Train error
0.005508680680750151,44640,Test error
0.005313230879743142,44660,Train error
0.0056787670463214574,44660,Test error
0.005460628791145195,44680,Train error
0.005722799316716347,44680,Test error
0.005011684911426929,44700,Train error
0.0052109119391837875,44700,Test error
0.005606823882529801,44720,Train error
0.005939154104273826,44720,Test error
0.005108299434383919,44740,Train error
0.0052855470878628566,44740,Test error
0.005626521596100488,44760,Train error
0.0058449900952606704,44760,Test error
0.00503156303897028,44780,Train error
0.005367407857249159,44780,Test error
0.005013628745564893,44800,Train error
0.005383273399118996,44800,Test error
0.0061769977431156125,44820,Train error
0.006657013017919111,44820,Test error
0.007259830377767681,44840,Train error
0.007132107886349539,44840,Test error
0.005020820940825863,44860,Train error
0.005334869497434506,44860,Test error
0.005165979185098676,44880,Train error
0.005575056430682184,44880,Test error
0.005012846618969508,44900,Train error
0.005218555553073213,44900,Test error
0.006031293495848285,44920,Train error
0.006069480104751096,44920,Test error
0.0056251996012161255,44940,Train error
0.005766825348452486,44940,Test error
0.005064245484245785,44960,Train error
0.0052531519468850514,44960,Test error
0.0050915834799554124,44980,Train error
0.005217938232803099,44980,Test error
0.005082604157098296,45000,Train error
0.005398653477208275,45000,Test error
0.0053217045803183975,45020,Train error
0.005692345444325936,45020,Test error
0.006031418317909476,45040,Train error
0.0060647872071841365,45040,Test error
0.005087099981528851,45060,Train error
0.005403811136963806,45060,Test error
0.005476544292495772,45080,Train error
0.005844579601019295,45080,Test error
0.004994754332157613,45100,Train error
0.005190313722989031,45100,Test error
0.008999355405938025,45120,Train error
0.008922310818371923,45120,Test error
0.005251539570563615,45140,Train error
0.005542975076174846,45140,Test error
0.005012675925825195,45160,Train error
0.00515619360500276,45160,Test error
0.005051926952893824,45180,Train error
0.00530283833279234,45180,Test error
0.006405599010417759,45200,Train error
0.006401129589978816,45200,Test error
0.004989797050073217,45220,Train error
0.00509905106979111,45220,Test error
0.005127908941495234,45240,Train error
0.0053675039264862575,45240,Test error
0.007643939569028271,45260,Train error
0.008322982346566248,45260,Test error
0.005216871921804958,45280,Train error
0.005643778401200798,45280,Test error
0.004987143332927514,45300,Train error
0.0053367423189048645,45300,Test error
0.005052508077072152,45320,Train error
0.005395300587050255,45320,Test error
0.0050580520429044686,45340,Train error
0.005290102964818249,45340,Test error
0.005011953875745545,45360,Train error
0.005328612419477906,45360,Test error
0.00544742994204241,45380,Train error
0.005612166386132274,45380,Test error
0.0050457257111371275,45400,Train error
0.005361335806773612,45400,Test error
0.005020901171042845,45420,Train error
0.005296224430908374,45420,Test error
0.005247309010725708,45440,Train error
0.005637188135207395,45440,Test error
0.005485090406543363,45460,Train error
0.00564593330712078,45460,Test error
0.005367820702578205,45480,Train error
0.005904571762445985,45480,Test error
0.0052967909641126265,45500,Train error
0.005837385240190072,45500,Test error
0.0056803282997633636,45520,Train error
0.006068367493988736,45520,Test error
0.0058169054446305995,45540,Train error
0.005967798397298493,45540,Test error
0.005087436276424744,45560,Train error
0.0054653601601559795,45560,Test error
0.005183088533034215,45580,Train error
0.005445803136782318,45580,Test error
0.005629560201864833,45600,Train error
0.005668099424161686,45600,Test error
0.005572454975375869,45620,Train error
0.006063894829591317,45620,Test error
0.005476601895759587,45640,Train error
0.005945200365226616,45640,Test error
0.0050062415533514626,45660,Train error
0.00507508653366377,45660,Test error
0.005703237935643982,45680,Train error
0.005611432365854233,45680,Test error
0.005080756506065969,45700,Train error
0.005257168136511432,45700,Test error
0.0053999961935691475,45720,Train error
0.005385571930801431,45720,Test error
0.005004527585265665,45740,Train error
0.005156135686150911,45740,Test error
0.005547694698623712,45760,Train error
0.005893794623904472,45760,Test error
0.005028839898246202,45780,Train error
0.005215877210341046,45780,Test error
0.005091120535326196,45800,Train error
0.005316467325730909,45800,Test error
0.004977977987425688,45820,Train error
0.005170648938592517,45820,Test error
0.004976648955571276,45840,Train error
0.0052068187086664625,45840,Test error
0.004993958877490072,45860,Train error
0.005135438020364204,45860,Test error
0.005908561761093472,45880,Train error
0.006338810158019281,45880,Test error
0.004976742299704049,45900,Train error
0.00515807511439202,45900,Test error
0.005292843530142503,45920,Train error
0.005631001692298893,45920,Test error
0.00534227193315667,45940,Train error
0.005397195684247155,45940,Test error
0.005049119370861019,45960,Train error
0.00524516362584044,45960,Test error
0.005470314626197611,45980,Train error
0.005517902397702023,45980,Test error
0.005148961786129433,46000,Train error
0.005466378883954048,46000,Test error
0.004994158128590068,46020,Train error
0.005140266481156486,46020,Test error
0.004995950378192451,46040,Train error
0.0052975698386652096,46040,Test error
0.0056270710334040954,46060,Train error
0.0060915446553690905,46060,Test error
0.005005305926313719,46080,Train error
0.005324068883332883,46080,Test error
0.005114308320978357,46100,Train error
0.00534807073889955,46100,Test error
0.005022319872602807,46120,Train error
0.005270095504260783,46120,Test error
0.00543962661974663,46140,Train error
0.0058602640266739075,46140,Test error
0.007981169294437243,46160,Train error
0.00797587437071507,46160,Test error
0.004978438737251711,46180,Train error
0.005220238436236904,46180,Test error
0.005050610638682716,46200,Train error
0.005162639310024438,46200,Test error
0.005185646014243617,46220,Train error
0.005614660039768216,46220,Test error
0.004975605403877297,46240,Train error
0.005311110396501562,46240,Test error
0.0051392303622267285,46260,Train error
0.005453912614195959,46260,Test error
0.0055871447772701515,46280,Train error
0.005611342272097983,46280,Test error
0.006524482610402787,46300,Train error
0.00653215280512362,46300,Test error
0.00500439468352674,46320,Train error
0.005327218382058238,46320,Test error
0.005682461174331351,46340,Train error
0.006185687154351119,46340,Test error
0.005093192948893899,46360,Train error
0.00527312564557487,46360,Test error
0.005123693035839029,46380,Train error
0.005399624990878929,46380,Test error
0.0049738654539847665,46400,Train error
0.005217955432962946,46400,Test error
0.005031531620643932,46420,Train error
0.0053072733369786615,46420,Test error
0.005315485066443782,46440,Train error
0.005661565852329427,46440,Test error
0.004993354099664433,46460,Train error
0.005275522767890056,46460,Test error
0.005854952047163081,46480,Train error
0.005999824920230799,46480,Test error
0.004989853190308863,46500,Train error
0.005310129740506042,46500,Test error
0.005064411542524663,46520,Train error
0.005465647531341246,46520,Test error
0.004970271327140483,46540,Train error
0.005251907353259397,46540,Test error
0.005058802201468929,46560,Train error
0.00522459370751187,46560,Test error
0.00504342556145429,46580,Train error
0.005202695027077349,46580,Test error
0.005066237950539498,46600,Train error
0.005298305908296184,46600,Test error
0.005266828484465391,46620,Train error
0.005692876872296403,46620,Test error
0.005383234865752121,46640,Train error
0.0054738860312261986,46640,Test error
0.005373385113766076,46660,Train error
0.005434010691804176,46660,Test error
0.0050204063878703815,46680,Train error
0.005379140324567228,46680,Test error
0.00496517260441422,46700,Train error
0.005191533493674676,46700,Test error
0.005192906698730606,46720,Train error
0.005449267584319994,46720,Test error
0.005104623652267794,46740,Train error
0.005537341207941416,46740,Test error
0.005259300546747124,46760,Train error
0.005452447033802336,46760,Test error
0.00497597893777989,46780,Train error
0.005312668205441068,46780,Test error
0.005840838988155785,46800,Train error
0.006345301679573674,46800,Test error
0.00501161817653828,46820,Train error
0.005219837595670278,46820,Test error
0.005003852999723375,46840,Train error
0.005272008947602056,46840,Test error
0.0054161804229810795,46860,Train error
0.0055511520296343455,46860,Test error
0.005698328007353987,46880,Train error
0.006186848492808658,46880,Test error
0.005604997705453188,46900,Train error
0.006013640447599809,46900,Test error
0.005034737388730373,46920,Train error
0.005350765046058254,46920,Test error
0.004987015466927516,46940,Train error
0.005273170140124745,46940,Test error
0.005213744925140846,46960,Train error
0.0055232503371704334,46960,Test error
0.004980494367203568,46980,Train error
0.005233020554729822,46980,Test error
0.005028897290533883,47000,Train error
0.005261410265733383,47000,Test error
0.004966925939895582,47020,Train error
0.0052120328010243615,47020,Test error
0.005007944537372131,47040,Train error
0.005289589523451145,47040,Test error
0.004970236670189231,47060,Train error
0.005290334908064273,47060,Test error
0.005889727401688294,47080,Train error
0.006327805688132945,47080,Test error
0.005023050328184866,47100,Train error
0.005185861960998297,47100,Test error
0.005074851452926107,47120,Train error
0.005330334724485726,47120,Test error
0.006376252051209625,47140,Train error
0.0068037984238411755,47140,Test error
0.005017356052144422,47160,Train error
0.005200633882725907,47160,Test error
0.00565204160073313,47180,Train error
0.005685773315489945,47180,Test error
0.005023103878505219,47200,Train error
0.005295541970097813,47200,Test error
0.005219404021007263,47220,Train error
0.005559626832819387,47220,Test error
0.005021468851542905,47240,Train error
0.00524871340592839,47240,Test error
0.005592337318416337,47260,Train error
0.005735734284539124,47260,Test error
0.00496537128847152,47280,Train error
0.005227152508408951,47280,Test error
0.004963001787674246,47300,Train error
0.0052878412780829704,47300,Test error
0.0050087361563250915,47320,Train error
0.005259111681042934,47320,Test error
0.004965105362280885,47340,Train error
0.005129024197763233,47340,Test error
0.005097521008888408,47360,Train error
0.005412150435105035,47360,Test error
0.005188402877633979,47380,Train error
0.0053781385963673715,47380,Test error
0.005577915655465428,47400,Train error
0.005995382634684791,47400,Test error
0.00498521005078508,47420,Train error
0.005231914383885146,47420,Test error
0.005082955981303963,47440,Train error
0.005422153484167013,47440,Test error
0.005083521416702109,47460,Train error
0.00549525687297485,47460,Test error
0.005903814447024194,47480,Train error
0.0061377181042315,47480,Test error
0.006169641935356647,47500,Train error
0.006449043547982878,47500,Test error
0.004969304466724143,47520,Train error
0.005443205390558008,47520,Test error
0.005476561059121287,47540,Train error
0.006019827008571501,47540,Test error
0.005198389083877707,47560,Train error
0.005549750008703659,47560,Test error
0.005147108949759874,47580,Train error
0.005473607723874114,47580,Test error
0.00495774130746329,47600,Train error
0.005268967935249527,47600,Test error
0.005058271245928172,47620,Train error
0.005382042346491411,47620,Test error
0.005908716091621983,47640,Train error
0.006322145883341971,47640,Test error
0.006066991281702654,47660,Train error
0.006056268222236399,47660,Test error
0.005011101546958204,47680,Train error
0.005131810401573518,47680,Test error
0.005075940330396634,47700,Train error
0.005297407652133701,47700,Test error
0.005084853465678127,47720,Train error
0.005296286625605338,47720,Test error
0.0049824160447013745,47740,Train error
0.005255604028312291,47740,Test error
0.005872310567916381,47760,Train error
0.006405199565101698,47760,Test error
0.0049483136470898316,47780,Train error
0.005296970221650526,47780,Test error
0.00649640384487944,47800,Train error
0.006601051584926931,47800,Test error
0.005072322820541715,47820,Train error
0.005433746286828236,47820,Test error
0.00535820558752851,47840,Train error
0.005715368588335085,47840,Test error
0.0049896383740461285,47860,Train error
0.005299110176963617,47860,Test error
0.0049690463806802455,47880,Train error
0.005328848310577099,47880,Test error
0.006293678046890679,47900,Train error
0.006462100215215085,47900,Test error
0.007285094022491582,47920,Train error
0.007829448652785261,47920,Test error
0.005665264779320713,47940,Train error
0.006145810696679477,47940,Test error
0.005728364145672556,47960,Train error
0.006204230223940483,47960,Test error
0.005098857449657653,47980,Train error
0.00548267197478577,47980,Test error
0.005175349066393321,48000,Train error
0.005286625894769717,48000,Test error
0.00560592769995365,48020,Train error
0.0056724374839448735,48020,Test error
0.005305006371728625,48040,Train error
0.005756864089582014,48040,Test error
0.005837412890439357,48060,Train error
0.006057561795344514,48060,Test error
0.005417724865152675,48080,Train error
0.005720847742730548,48080,Test error
0.004998352315442038,48100,Train error
0.005358317817557684,48100,Test error
0.004978067791120056,48120,Train error
0.0051716280561022,48120,Test error
0.005205796020937335,48140,Train error
0.005589294905254764,48140,Test error
0.00917782291267401,48160,Train error
0.009202583559680025,48160,Test error
0.004945064420829286,48180,Train error
0.005294633208237617,48180,Test error
0.005197084718730802,48200,Train error
0.005624242837572278,48200,Test error
0.004958733679467809,48220,Train error
0.005304476160882519,48220,Test error
0.005249906722824484,48240,Train error
0.005663668802693212,48240,Test error
0.004998273707493424,48260,Train error
0.005331105194111369,48260,Test error
0.005115807129216271,48280,Train error
0.005311511877950354,48280,Test error
0.005100051892231884,48300,Train error
0.005510928282980461,48300,Test error
0.0051061031363852155,48320,Train error
0.005350713751336962,48320,Test error
0.004977600578904796,48340,Train error
0.005351712866256275,48340,Test error
0.004953912327731792,48360,Train error
0.0052446698128763135,48360,Test error
0.004995458509543041,48380,Train error
0.005191158729749027,48380,Test error
0.004992641918810083,48400,Train error
0.005338903701810481,48400,Test error
0.005139945913094001,48420,Train error
0.005563019899163883,48420,Test error
0.004983724825638632,48440,Train error
0.005475883019435673,48440,Test error
0.005468457513076424,48460,Train error
0.005707729243494493,48460,Test error
0.005267145499854092,48480,Train error
0.005697191684909517,48480,Test error
0.005188974122017733,48500,Train error
0.005518939440004596,48500,Test error
0.005124098825701364,48520,Train error
0.005324379619362259,48520,Test error
0.005313386004127812,48540,Train error
0.005449807701841205,48540,Test error
0.004984125577105326,48560,Train error
0.005344481621953885,48560,Test error
0.005557317978646713,48580,Train error
0.005662599652630986,48580,Test error
0.006667691909014966,48600,Train error
0.006618422461550381,48600,Test error
0.005157887541570124,48620,Train error
0.005483600679934166,48620,Test error
0.007413936793619978,48640,Train error
0.007461715128668255,48640,Test error
0.005082701116125553,48660,Train error
0.005436530421265473,48660,Test error
0.0055759508827105475,48680,Train error
0.005696917855732692,48680,Test error
0.004996380392803177,48700,Train error
0.005375293838839399,48700,Test error
0.005145410502572034,48720,Train error
0.005285207677188654,48720,Test error
0.005213587193888914,48740,Train error
0.005496545747599172,48740,Test error
0.005019841798073695,48760,Train error
0.005346160405119409,48760,Test error
0.004947168931180257,48780,Train error
0.005206966014528899,48780,Test error
0.005185063521826731,48800,Train error
0.005551203771503927,48800,Test error
0.005000414748153944,48820,Train error
0.005362012658333812,48820,Test error
0.005278275311536466,48840,Train error
0.0054146917919457496,48840,Test error
0.00547389059923446,48860,Train error
0.005835993844527653,48860,Test error
0.004932902538543076,48880,Train error
0.00522030167839378,48880,Test error
0.005528011795205735,48900,Train error
0.005874755027868046,48900,Test error
0.005631797037025634,48920,Train error
0.005743166642130509,48920,Test error
0.005738336410168831,48940,Train error
0.005861447002149621,48940,Test error
0.004954779222212846,48960,Train error
0.005313164267866996,48960,Test error
0.005450051056202882,48980,Train error
0.005830652614320175,48980,Test error
0.004959974557536936,49000,Train error
0.005300227649661194,49000,Test error
0.005097656974960072,49020,Train error
0.0052378850660713995,49020,Test error
0.0055873518189430834,49040,Train error
0.005894277567992858,49040,Test error
0.007589197379570815,49060,Train error
0.007619653737960649,49060,Test error
0.005465814910926278,49080,Train error
0.005649587842033817,49080,Test error
0.005065014570691131,49100,Train error
0.005438173633975553,49100,Test error
0.004963435175848591,49120,Train error
0.005235592360278036,49120,Test error
0.0050332026230658685,49140,Train error
0.005344784991038288,49140,Test error
0.005083969882298136,49160,Train error
0.005201303226165287,49160,Test error
0.005109776985453842,49180,Train error
0.005609070441386688,49180,Test error
0.004939241908430342,49200,Train error
0.005164332642511513,49200,Test error
0.005148431322917905,49220,Train error
0.005315843597768188,49220,Test error
0.005196491908473156,49240,Train error
0.0054735483506457025,49240,Test error
0.005238685107812417,49260,Train error
0.005353688880383285,49260,Test error
0.005083670335613277,49280,Train error
0.0053903489642688745,49280,Test error
0.004969742000224744,49300,Train error
0.005272007013165612,49300,Test error
0.005060357538422357,49320,Train error
0.00524104317692387,49320,Test error
0.005135323008672989,49340,Train error
0.005226568783719736,49340,Test error
0.004932903474797304,49360,Train error
0.00519472704774115,49360,Test error
0.0049307233925601655,49380,Train error
0.005141194239658984,49380,Test error
0.005115544606585096,49400,Train error
0.005338614684250143,49400,Test error
0.005012267901549832,49420,Train error
0.00530994510905624,49420,Test error
0.005461857497274184,49440,Train error
0.0057291889530676,49440,Test error
0.005060564341269912,49460,Train error
0.005445056775105662,49460,Test error
0.0063178175844690355,49480,Train error
0.006590137233558904,49480,Test error
0.005028337325443661,49500,Train error
0.005427857702833209,49500,Test error
0.006993912950469437,49520,Train error
0.007030905913234058,49520,Test error
0.005370569655149617,49540,Train error
0.005683265185236305,49540,Test error
0.0055611377435404365,49560,Train error
0.005908747899144168,49560,Test error
0.005007937398010588,49580,Train error
0.005294848957206993,49580,Test error
0.008500722913345823,49600,Train error
0.008471662702564015,49600,Test error
0.005566624112446168,49620,Train error
0.006089488177979881,49620,Test error
0.00493339953336644,49640,Train error
0.005296529298258633,49640,Test error
0.005180878540107515,49660,Train error
0.005501601973983426,49660,Test error
0.004930627145629694,49680,Train error
0.005132105896708174,49680,Test error
0.004940152047960379,49700,Train error
0.005197834197576795,49700,Test error
0.005070418410178341,49720,Train error
0.005395354578453521,49720,Test error
0.004941324366716557,49740,Train error
0.00527088255377733,49740,Test error
0.005334056505060689,49760,Train error
0.005836132169540328,49760,Test error
0.005124546383688203,49780,Train error
0.005462314569728489,49780,Test error
0.005099794442729873,49800,Train error
0.005568517820994617,49800,Test error
0.004931074340912288,49820,Train error
0.005244478840940121,49820,Test error
0.005275368445540647,49840,Train error
0.005683061918942496,49840,Test error
